Time_ms,Volt,Enepaq_T,Ambient_T,UPS_V,Module_V
4682870,1.7962,30.42,20.50,3.77,3.55
4683374,1.7962,30.42,20.50,3.75,3.55
4683870,1.7950,30.37,20.50,3.75,3.55
4684371,1.7962,30.32,21.00,3.75,3.55
4684870,1.7950,30.36,21.00,3.75,3.55
4685371,1.7975,30.38,21.00,3.76,3.54
4685870,1.7962,30.35,21.00,3.76,3.54
4686370,1.7962,30.37,21.00,3.76,3.54
4686870,1.7962,30.27,19.50,3.76,3.54
4687370,1.7962,30.31,19.50,3.77,3.54
4687870,1.7962,30.35,19.50,3.77,3.54
4688370,1.7950,30.40,19.50,3.77,3.54
4688870,1.7950,30.40,20.75,3.77,3.54
4689371,1.7950,30.38,20.75,3.75,3.54
4689870,1.7962,30.42,20.75,3.75,3.54
4690370,1.7950,30.42,20.75,3.75,3.54
4690870,1.7938,30.44,21.00,3.75,3.54
4691375,1.7962,30.35,21.00,3.76,3.54
4691870,1.7950,30.42,21.00,3.76,3.54
4692372,1.7938,30.44,21.00,3.76,3.54
4692870,1.7938,30.36,19.75,3.76,3.54
4693376,1.7950,30.37,19.75,3.77,3.54
4693876,1.7962,30.47,19.75,3.77,3.54
4694376,1.7950,30.39,19.75,3.77,3.54
4694876,1.7950,30.41,20.25,3.77,3.54
4695382,1.7950,30.46,20.25,3.77,3.54
4695876,1.7950,30.37,20.25,3.75,3.54
4696377,1.7962,30.44,20.25,3.75,3.54
4696876,1.7950,30.42,20.25,3.75,3.54
4697376,1.7950,30.46,19.75,3.75,3.54
4697876,1.7962,30.46,19.75,3.76,3.54
4698376,1.7950,30.43,19.75,3.76,3.54
4698876,1.7950,30.46,19.75,3.76,3.54
4699382,1.7950,30.42,20.75,3.76,3.54
4699876,1.7950,30.41,20.75,3.77,3.54
4700376,1.7938,30.52,20.75,3.77,3.54
4700876,1.7950,30.48,20.75,3.77,3.54
4701376,1.7938,30.42,21.00,3.77,3.54
4701876,1.7925,30.54,21.00,3.73,3.54
4702376,1.7938,30.53,21.00,3.73,3.54
4702876,1.7938,30.48,21.00,3.73,3.54
4703382,1.7938,30.54,20.75,3.73,3.54
4703876,1.7925,30.51,20.75,3.76,3.54
4704377,1.7925,30.53,20.75,3.76,3.54
4704876,1.7938,30.56,20.75,3.76,3.54
4705376,1.7950,30.48,21.00,3.76,3.54
4705877,1.7938,30.52,21.00,3.75,3.53
4706376,1.7912,30.52,21.00,3.75,3.53
4706876,1.7925,30.50,21.00,3.75,3.53
4707382,1.7938,30.51,21.00,3.75,3.53
4707876,1.7950,30.50,19.75,3.76,3.53
4708376,1.7938,30.56,19.75,3.76,3.53
4708876,1.7950,30.49,19.75,3.76,3.53
4709376,1.7938,30.47,19.75,3.76,3.53
4709884,1.7950,30.57,20.75,3.75,3.53
4710384,1.7938,30.54,20.75,3.75,3.53
4710884,1.7925,30.53,20.75,3.75,3.53
4711386,1.7925,30.54,20.75,3.75,3.53
4711884,1.7925,30.46,20.75,3.76,3.53
4712385,1.7925,30.53,20.75,3.76,3.53
4712883,1.7938,30.52,20.75,3.76,3.53
4713384,1.7912,30.59,20.75,3.76,3.53
4713884,1.7938,30.52,20.75,3.77,3.53
4714384,1.7938,30.58,20.75,3.77,3.53
4714884,1.7938,30.56,20.75,3.77,3.53
4715384,1.7938,30.55,20.75,3.77,3.53
4715884,1.7925,30.56,20.75,3.76,3.53
4716384,1.7938,30.64,20.00,3.76,3.53
4716884,1.7925,30.59,20.00,3.76,3.53
4717384,1.7925,30.61,20.00,3.76,3.53
4717884,1.7938,30.58,20.00,3.76,3.52
4718384,1.7925,30.65,20.50,3.76,3.52
4718884,1.7938,30.60,20.50,3.76,3.52
4719385,1.7925,30.61,20.50,3.76,3.52
4719884,1.7938,30.54,20.50,3.76,3.52
4720384,1.7938,30.58,20.25,3.76,3.52
4720884,1.7938,30.62,20.25,3.76,3.52
4721384,1.7938,30.59,20.25,3.76,3.52
4721899,1.7925,30.61,20.25,3.76,3.52
4722403,1.7925,30.50,20.75,3.76,3.52
4722898,1.7938,30.65,20.75,3.76,3.52
4723399,1.7925,30.62,20.75,3.76,3.52
4723898,1.7925,30.69,20.75,3.76,3.52
4724399,1.7912,30.65,20.75,3.76,3.52
4724898,1.7925,30.65,20.75,3.76,3.52
4725398,1.7925,30.67,20.75,3.76,3.52
4725898,1.7912,30.69,20.75,3.76,3.52
4726403,1.7938,30.61,20.75,3.76,3.52
4726898,1.7925,30.62,20.00,3.76,3.52
4727398,1.7938,30.67,20.00,3.76,3.52
4727898,1.7925,30.62,20.00,3.76,3.52
4728399,1.7925,30.69,20.00,3.76,3.52
4728898,1.7938,30.67,20.00,3.76,3.52
4729398,1.7925,30.67,20.00,3.76,3.52
4729898,1.7912,30.69,20.00,3.76,3.52
4730404,1.7925,30.73,20.00,3.76,3.52
4730898,1.7925,30.71,21.00,3.76,3.52
4731398,1.7925,30.68,21.00,3.76,3.52
4731898,1.7925,30.76,21.00,3.76,3.52
4732398,1.7912,30.71,21.00,3.76,3.52
4732898,1.7912,30.70,21.00,3.76,3.52
4733398,1.7900,30.76,21.00,3.76,3.52
4733898,1.7938,30.68,21.00,3.76,3.52
4734403,1.7925,30.69,21.00,3.76,3.52
4734898,1.7900,30.71,20.75,3.76,3.52
4735398,1.7925,30.70,20.75,3.76,3.52
4735898,1.7912,30.68,20.75,3.76,3.52
4736398,1.7912,30.61,20.75,3.76,3.51
4736898,1.7900,30.70,20.75,3.76,3.51
4737398,1.7912,30.73,19.75,3.76,3.51
4737898,1.7912,30.73,19.75,3.76,3.51
4738405,1.7912,30.75,19.75,3.76,3.51
4738898,1.7900,30.75,19.75,3.76,3.51
4739399,1.7888,30.73,20.75,3.76,3.51
4739898,1.7900,30.72,20.75,3.76,3.51
4740398,1.7925,30.71,20.75,3.76,3.51
4740898,1.7912,30.75,20.75,3.76,3.51
4741398,1.7912,30.77,20.75,3.76,3.51
4741898,1.7900,30.76,20.75,3.76,3.51
4742404,1.7912,30.79,20.75,3.76,3.51
4742898,1.7900,30.71,20.75,3.76,3.51
4743398,1.7925,30.76,20.75,3.76,3.51
4743897,1.7900,30.78,20.75,3.76,3.51
4744398,1.7912,30.79,20.75,3.76,3.51
4744898,1.7888,30.79,20.75,3.76,3.51
4745398,1.7900,30.73,19.75,3.76,3.51
4745898,1.7900,30.70,19.75,3.76,3.51
4746403,1.7912,30.81,19.75,3.76,3.51
4746898,1.7912,30.82,19.75,3.76,3.51
4747398,1.7912,30.77,19.75,3.76,3.51
4747898,1.7900,30.81,20.00,3.76,3.51
4748398,1.7912,30.82,20.00,3.76,3.51
4748898,1.7900,30.83,20.00,3.76,3.51
4749400,1.7912,30.75,20.00,3.76,3.51
4749900,1.7900,30.81,20.75,3.76,3.51
4750411,1.7900,30.80,20.75,3.74,3.50
4750910,1.7888,30.85,20.75,3.74,3.50
4751410,1.7912,30.77,20.75,3.74,3.50
4751910,1.7900,30.77,21.00,3.74,3.50
4752410,1.7912,30.82,21.00,3.74,3.50
4752910,1.7925,30.78,21.00,3.76,3.50
4753414,1.7888,30.78,21.00,3.76,3.50
4753910,1.7900,30.79,20.75,3.76,3.50
4754410,1.7888,30.85,20.75,3.76,3.50
4754910,1.7875,30.84,20.75,3.76,3.50
4755410,1.7900,30.87,20.75,3.76,3.50
4755910,1.7912,30.83,20.75,3.76,3.50
4756410,1.7900,30.84,19.75,3.76,3.50
4756910,1.7900,30.83,19.75,3.74,3.50
4757413,1.7900,30.81,19.75,3.74,3.50
4757910,1.7888,30.87,19.75,3.74,3.50
4758410,1.7888,30.84,20.75,3.74,3.50
4758910,1.7900,30.94,20.75,3.76,3.50
4759410,1.7912,30.75,20.75,3.76,3.50
4759910,1.7912,30.90,20.75,3.76,3.50
4760410,1.7912,30.83,20.50,3.76,3.50
4760910,1.7888,30.92,20.50,3.75,3.50
4761415,1.7900,30.90,20.50,3.75,3.50
4761910,1.7888,30.85,20.50,3.75,3.50
4762410,1.7900,30.88,20.75,3.75,3.50
4762910,1.7900,30.85,20.75,3.76,3.50
4763410,1.7888,30.83,20.75,3.76,3.50
4763910,1.7900,30.86,20.75,3.76,3.50
4764410,1.7888,30.87,20.75,3.76,3.50
4764910,1.7888,30.90,20.75,3.76,3.50
4765414,1.7912,30.82,20.75,3.76,3.50
4765910,1.7875,30.92,20.75,3.76,3.50
4766410,1.7900,30.86,20.75,3.76,3.50
4766910,1.7900,30.92,19.75,3.76,3.49
4767411,1.7912,30.86,19.75,3.76,3.49
4767910,1.7888,30.89,19.75,3.76,3.49
4768410,1.7900,30.92,19.75,3.76,3.49
4768910,1.7888,30.94,20.00,3.76,3.49
4769415,1.7875,30.92,20.00,3.76,3.49
4769910,1.7900,30.92,20.00,3.76,3.49
4770410,1.7888,30.89,20.00,3.76,3.49
4770910,1.7900,30.94,20.75,3.76,3.49
4771410,1.7888,30.91,20.75,3.76,3.49
4771910,1.7900,30.91,20.75,3.76,3.49
4772410,1.7888,30.94,20.75,3.76,3.49
4772910,1.7888,30.94,21.00,3.74,3.49
4773415,1.7888,30.94,21.00,3.74,3.49
4773910,1.7900,30.99,21.00,3.74,3.49
4774410,1.7888,30.94,21.00,3.74,3.49
4774910,1.7888,30.95,21.00,3.76,3.49
4775410,1.7888,30.99,21.00,3.76,3.49
4775910,1.7900,30.99,21.00,3.76,3.49
4776410,1.7888,30.95,21.00,3.76,3.49
4776910,1.7888,30.98,21.00,3.76,3.49
4777415,1.7875,30.94,19.75,3.76,3.49
4777915,1.7912,30.93,19.75,3.76,3.49
4778416,1.7888,30.98,19.75,3.76,3.49
4778925,1.7875,30.95,19.75,3.76,3.48
4779425,1.7888,31.01,21.00,3.76,3.48
4779924,1.7888,31.04,21.00,3.76,3.48
4780424,1.7888,30.98,21.00,3.76,3.48
4780924,1.7888,31.02,21.00,3.76,3.48
4781425,1.7888,30.94,20.50,3.76,3.48
4781924,1.7875,30.98,20.50,3.76,3.48
4782425,1.7888,31.02,20.50,3.76,3.48
4782924,1.7888,31.03,20.50,3.76,3.48
4783425,1.7875,30.98,20.00,3.76,3.48
4783924,1.7888,31.02,20.00,3.76,3.48
4784424,1.7888,31.03,20.00,3.76,3.48
4784924,1.7875,31.01,20.00,3.76,3.48
4785425,1.7888,30.97,20.00,3.76,3.48
4785924,1.7862,31.04,20.25,3.76,3.48
4786424,1.7862,31.06,20.25,3.76,3.48
4786924,1.7862,31.08,20.25,3.76,3.48
4787424,1.7888,31.10,20.25,3.76,3.48
4787924,1.7875,31.05,21.00,3.76,3.48
4788424,1.7850,31.10,21.00,3.76,3.48
4788924,1.7838,31.10,21.00,3.76,3.48
4789424,1.7875,31.08,21.00,3.76,3.48
4789924,1.7875,31.06,21.00,3.76,3.48
4790424,1.7850,31.10,21.00,3.76,3.48
4790924,1.7862,31.11,21.00,3.76,3.48
4791424,1.7875,31.08,21.00,3.76,3.48
4791924,1.7875,31.08,20.75,3.76,3.48
4792428,1.7862,31.10,20.75,3.76,3.48
4792924,1.7875,31.06,20.75,3.76,3.48
4793425,1.7862,31.06,20.75,3.76,3.48
4793924,1.7875,31.08,20.50,3.76,3.48
4794424,1.7875,31.05,20.50,3.76,3.48
4794924,1.7862,31.17,20.50,3.76,3.48
4795424,1.7862,31.08,20.50,3.76,3.48
4795924,1.7862,31.08,20.50,3.76,3.48
4796428,1.7875,31.17,19.75,3.76,3.48
4796924,1.7875,31.10,19.75,3.76,3.48
4797425,1.7862,31.12,19.75,3.76,3.48
4797924,1.7862,31.14,19.75,3.76,3.48
4798424,1.7862,31.11,21.00,3.76,3.48
4798923,1.7875,31.12,21.00,3.76,3.48
4799424,1.7862,31.07,21.00,3.76,3.47
4799924,1.7862,31.15,21.00,3.76,3.47
4800430,1.7875,31.10,20.50,3.76,3.47
4800924,1.7875,31.14,20.50,3.76,3.47
4801424,1.7862,31.15,20.50,3.76,3.47
4801924,1.7850,31.16,20.50,3.76,3.47
4802424,1.7888,31.12,20.75,3.76,3.47
4802924,1.7862,31.20,20.75,3.76,3.47
4803424,1.7850,31.14,20.75,3.76,3.47
4803924,1.7850,31.14,20.75,3.76,3.47
4804428,1.7862,31.23,20.75,3.76,3.47
4804924,1.7850,31.12,20.75,3.76,3.47
4805424,1.7850,31.20,20.75,3.74,3.47
4805924,1.7862,31.13,20.75,3.74,3.47
4806434,1.7850,31.19,20.75,3.74,3.47
4806934,1.7850,31.21,19.25,3.74,3.47
4807441,1.7862,31.27,19.25,3.76,3.47
4807941,1.7875,31.18,19.25,3.76,3.47
4808445,1.7850,31.15,19.25,3.76,3.47
4808943,1.7850,31.14,20.50,3.76,3.47
4809474,1.7862,31.24,20.50,3.76,3.46
4809973,1.7838,31.29,20.50,3.76,3.46
4810473,1.7838,31.28,20.50,3.76,3.46
4810973,1.7862,31.20,20.75,3.76,3.46
4811473,1.7850,31.19,20.75,3.76,3.46
4811973,1.7862,31.22,20.75,3.74,3.46
4812473,1.7862,31.21,20.75,3.74,3.46
4812973,1.7838,31.23,21.00,3.74,3.46
4813473,1.7850,31.25,21.00,3.74,3.46
4813973,1.7850,31.29,21.00,3.76,3.46
4814473,1.7862,31.29,21.00,3.76,3.46
4814973,1.7850,31.25,21.00,3.76,3.46
4815478,1.7850,31.19,21.00,3.76,3.46
4815973,1.7850,31.23,21.00,3.76,3.46
4816473,1.7862,31.25,21.00,3.76,3.46
4816973,1.7862,31.21,21.00,3.76,3.46
4817474,1.7850,31.23,20.50,3.76,3.46
4817973,1.7850,31.20,20.50,3.76,3.46
4818473,1.7850,31.29,20.50,3.76,3.46
4818973,1.7850,31.26,20.50,3.76,3.46
4819479,1.7850,31.28,21.00,3.76,3.46
4819973,1.7862,31.26,21.00,3.76,3.46
4820474,1.7850,31.18,21.00,3.76,3.46
4820973,1.7862,31.28,21.00,3.76,3.46
4821473,1.7850,31.24,21.25,3.76,3.46
4821973,1.7838,31.29,21.25,3.76,3.46
4822473,1.7838,31.36,21.25,3.76,3.46
4822973,1.7850,31.23,21.25,3.76,3.46
4823478,1.7850,31.23,20.50,3.76,3.46
4823973,1.7850,31.29,20.50,3.76,3.46
4824478,1.7850,31.31,20.50,3.76,3.46
4824976,1.7850,31.25,20.50,3.76,3.46
4825476,1.7838,31.32,20.50,3.76,3.46
4825976,1.7838,31.30,20.00,3.76,3.45
4826476,1.7862,31.26,20.00,3.76,3.45
4826976,1.7850,31.27,20.00,3.76,3.45
4827483,1.7838,31.33,20.00,3.76,3.45
4827976,1.7850,31.33,20.50,3.74,3.45
4828476,1.7850,31.32,20.50,3.74,3.45
4828976,1.7838,31.31,20.50,3.74,3.45
4829477,1.7862,31.32,20.50,3.74,3.45
4829976,1.7850,31.28,20.25,3.76,3.45
4830476,1.7838,31.33,20.25,3.76,3.45
4830976,1.7838,31.32,20.25,3.76,3.45
4831482,1.7825,31.33,20.25,3.76,3.45
4831976,1.7850,31.30,20.50,3.76,3.45
4832476,1.7825,31.33,20.50,3.76,3.45
4832976,1.7838,31.33,20.50,3.76,3.45
4833476,1.7838,31.31,20.50,3.76,3.45
4833976,1.7850,31.36,20.50,3.76,3.45
4834476,1.7850,31.36,20.50,3.76,3.45
4834976,1.7850,31.37,20.50,3.76,3.45
4835477,1.7838,31.35,20.50,3.76,3.45
4835976,1.7838,31.36,20.50,3.76,3.45
4836477,1.7850,31.28,19.75,3.76,3.45
4836982,1.7875,31.37,19.75,3.76,3.45
4837482,1.7850,31.29,19.75,3.76,3.45
4837992,1.7850,31.36,19.75,3.76,3.44
4838492,1.7838,31.33,20.75,3.76,3.44
4838992,1.7838,31.35,20.75,3.76,3.44
4839493,1.7825,31.36,20.75,3.76,3.44
4839992,1.7850,31.36,20.75,3.76,3.44
4840492,1.7825,31.36,20.25,3.76,3.44
4840992,1.7825,31.30,20.25,3.76,3.44
4841492,1.7825,31.41,20.25,3.76,3.44
4841992,1.7825,31.38,20.25,3.76,3.44
4842492,1.7838,31.35,21.00,3.76,3.44
4842992,1.7838,31.37,21.00,3.76,3.44
4843492,1.7838,31.45,21.00,3.76,3.44
4843992,1.7812,31.38,21.00,3.76,3.44
4844492,1.7838,31.35,20.75,3.76,3.44
4844992,1.7838,31.45,20.75,3.76,3.44
4845493,1.7825,31.34,20.75,3.76,3.44
4845992,1.7838,31.39,20.75,3.76,3.44
4846492,1.7825,31.40,20.75,3.76,3.44
4846992,1.7812,31.42,20.00,3.76,3.44
4847492,1.7825,31.37,20.00,3.76,3.44
4847992,1.7825,31.37,20.00,3.76,3.44
4848492,1.7838,31.42,20.00,3.76,3.44
4848992,1.7825,31.44,20.50,3.76,3.44
4849492,1.7838,31.34,20.50,3.76,3.44
4849991,1.7838,31.40,20.50,3.76,3.44
4850496,1.7825,31.42,20.50,3.74,3.44
4850992,1.7825,31.34,20.75,3.74,3.44
4851492,1.7838,31.40,20.75,3.74,3.44
4851992,1.7838,31.42,20.75,3.74,3.44
4852493,1.7825,31.42,20.75,3.76,3.44
4852992,1.7838,31.37,20.25,3.76,3.44
4853492,1.7825,31.41,20.25,3.76,3.44
4853992,1.7812,31.41,20.25,3.76,3.44
4854499,1.7812,31.41,20.25,3.76,3.43
4854992,1.7825,31.51,21.00,3.76,3.43
4855492,1.7825,31.42,21.00,3.76,3.43
4855991,1.7812,31.43,21.00,3.76,3.43
4856492,1.7825,31.38,21.00,3.76,3.43
4856992,1.7825,31.47,21.00,3.76,3.43
4857492,1.7838,31.46,19.50,3.76,3.43
4857992,1.7838,31.45,19.50,3.76,3.43
4858498,1.7825,31.41,19.50,3.76,3.43
4858992,1.7812,31.45,19.50,3.76,3.43
4859492,1.7838,31.41,21.00,3.76,3.43
4859991,1.7838,31.50,21.00,3.76,3.43
4860492,1.7812,31.50,21.00,3.74,3.43
4860992,1.7825,31.48,21.00,3.74,3.43
4861492,1.7812,31.52,21.00,3.74,3.43
4861992,1.7825,31.42,21.00,3.74,3.43
4862498,1.7812,31.54,21.00,3.76,3.43
4862992,1.7825,31.51,21.00,3.76,3.43
4863492,1.7838,31.47,20.75,3.76,3.43
4863992,1.7812,31.49,20.75,3.76,3.43
4864492,1.7825,31.49,20.75,3.76,3.43
4864992,1.7825,31.50,20.75,3.76,3.43
4865498,1.7825,31.50,20.50,3.76,3.43
4865998,1.7825,31.47,20.50,3.76,3.43
4866511,1.7812,31.42,20.50,3.76,3.42
4867006,1.7825,31.48,20.50,3.76,3.42
4867508,1.7812,31.45,20.50,3.76,3.42
4868006,1.7825,31.50,19.50,3.76,3.42
4868506,1.7825,31.49,19.50,3.76,3.42
4869006,1.7825,31.50,19.50,3.76,3.42
4869505,1.7838,31.39,19.50,3.76,3.42
4870006,1.7825,31.41,19.50,3.76,3.42
4870507,1.7800,31.53,19.50,3.76,3.42
4871006,1.7825,31.48,19.50,3.76,3.42
4871506,1.7825,31.48,19.50,3.76,3.42
4872006,1.7825,31.52,20.75,3.76,3.42
4872506,1.7838,31.47,20.75,3.76,3.42
4873006,1.7812,31.51,20.75,3.74,3.42
4873506,1.7838,31.49,20.75,3.74,3.42
4874006,1.7825,31.53,21.00,3.74,3.42
4874508,1.7825,31.53,21.00,3.74,3.42
4875006,1.7825,31.48,21.00,3.76,3.42
4875506,1.7787,31.60,21.00,3.76,3.42
4876007,1.7800,31.46,20.75,3.76,3.42
4876506,1.7825,31.50,20.75,3.76,3.42
4877006,1.7825,31.44,20.75,3.76,3.42
4877506,1.7825,31.50,20.75,3.76,3.42
4878006,1.7825,31.47,20.75,3.76,3.42
4878507,1.7812,31.50,19.00,3.76,3.42
4879006,1.7812,31.50,19.00,3.76,3.42
4879506,1.7800,31.54,19.00,3.76,3.42
4880006,1.7825,31.46,19.00,3.76,3.42
4880506,1.7825,31.42,20.50,3.76,3.42
4881006,1.7812,31.52,20.50,3.76,3.42
4881506,1.7812,31.52,20.50,3.76,3.42
4882006,1.7825,31.50,20.50,3.76,3.42
4882506,1.7800,31.51,20.25,3.76,3.42
4883006,1.7812,31.47,20.25,3.76,3.41
4883512,1.7812,31.51,20.25,3.76,3.41
4884006,1.7838,31.45,20.25,3.76,3.41
4884506,1.7800,31.53,20.50,3.76,3.41
4885006,1.7850,31.47,20.50,3.76,3.41
4885506,1.7812,31.59,20.50,3.76,3.41
4886006,1.7800,31.56,20.50,3.76,3.41
4886506,1.7838,31.44,20.25,3.76,3.41
4887006,1.7812,31.56,20.25,3.76,3.41
4887507,1.7812,31.51,20.25,3.76,3.41
4888006,1.7812,31.49,20.25,3.76,3.41
4888506,1.7812,31.53,20.25,3.76,3.41
4889006,1.7825,31.47,19.75,3.76,3.41
4889510,1.7812,31.49,19.75,3.76,3.41
4890006,1.7825,31.55,19.75,3.76,3.41
4890506,1.7812,31.50,19.75,3.76,3.41
4891006,1.7812,31.53,20.75,3.76,3.41
4891506,1.7812,31.51,20.75,3.76,3.41
4892006,1.7812,31.56,20.75,3.76,3.41
4892506,1.7825,31.47,20.75,3.76,3.41
4893006,1.7838,31.57,20.50,3.76,3.40
4893506,1.7812,31.46,20.50,3.76,3.40
4894008,1.7800,31.60,20.50,3.76,3.40
4894509,1.7825,31.50,20.50,3.76,3.40
4895017,1.7800,31.53,20.75,3.76,3.40
4895517,1.7812,31.45,20.75,3.76,3.40
4896017,1.7812,31.54,20.75,3.76,3.40
4896517,1.7825,31.48,20.75,3.76,3.40
4897017,1.7825,31.50,20.75,3.76,3.40
4897522,1.7812,31.51,20.75,3.76,3.40
4898017,1.7812,31.52,20.75,3.76,3.40
4898521,1.7800,31.57,20.75,3.76,3.40
4899017,1.7825,31.56,20.75,3.76,3.40
4899517,1.7812,31.50,19.75,3.76,3.40
4900017,1.7812,31.56,19.75,3.76,3.40
4900517,1.7812,31.52,19.75,3.76,3.40
4901017,1.7825,31.50,19.75,3.76,3.40
4901523,1.7825,31.52,20.75,3.76,3.40
4902017,1.7812,31.56,20.75,3.76,3.40
4902522,1.7812,31.57,20.75,3.76,3.40
4903017,1.7825,31.53,20.75,3.76,3.40
4903518,1.7812,31.54,19.50,3.76,3.40
4904017,1.7812,31.52,19.50,3.76,3.40
4904517,1.7812,31.54,19.50,3.76,3.40
4905017,1.7812,31.57,19.50,3.76,3.40
4905523,1.7825,31.55,20.00,3.74,3.40
4906017,1.7838,31.57,20.00,3.74,3.40
4906517,1.7812,31.56,20.00,3.74,3.40
4907017,1.7812,31.56,20.00,3.74,3.40
4907518,1.7800,31.60,20.75,3.76,3.40
4908017,1.7812,31.57,20.75,3.76,3.40
4908517,1.7812,31.53,20.75,3.76,3.40
4909017,1.7812,31.56,20.75,3.76,3.40
4909518,1.7838,31.54,20.75,3.76,3.40
4910017,1.7800,31.53,19.25,3.76,3.40
4910518,1.7787,31.60,19.25,3.76,3.40
4911017,1.7787,31.57,19.25,3.76,3.40
4911517,1.7800,31.64,19.25,3.76,3.39
4912017,1.7800,31.64,20.25,3.76,3.39
4912517,1.7787,31.62,20.25,3.76,3.39
4913017,1.7825,31.61,20.25,3.76,3.39
4913518,1.7800,31.60,20.25,3.76,3.39
4914017,1.7775,31.57,21.00,3.76,3.39
4914517,1.7800,31.62,21.00,3.76,3.39
4915017,1.7787,31.64,21.00,3.76,3.39
4915517,1.7825,31.59,21.00,3.74,3.39
4916017,1.7812,31.64,21.00,3.74,3.39
4916517,1.7800,31.59,21.00,3.74,3.39
4917017,1.7825,31.52,21.00,3.74,3.39
4917517,1.7812,31.68,21.00,3.76,3.39
4918017,1.7800,31.62,21.00,3.76,3.39
4918517,1.7800,31.69,21.00,3.76,3.39
4919017,1.7800,31.59,21.00,3.76,3.39
4919517,1.7787,31.70,21.00,3.76,3.39
4920016,1.7812,31.60,21.00,3.76,3.39
4920517,1.7812,31.56,19.75,3.76,3.39
4921017,1.7800,31.67,19.75,3.76,3.39
4921517,1.7800,31.59,19.75,3.76,3.39
4922016,1.7812,31.62,19.75,3.76,3.39
4922521,1.7775,31.66,20.75,3.76,3.39
4923021,1.7800,31.63,20.75,3.76,3.39
4923527,1.7812,31.58,20.75,3.76,3.38
4924027,1.7825,31.70,20.75,3.76,3.38
4924527,1.7787,31.67,20.50,3.76,3.38
4925027,1.7800,31.66,20.50,3.76,3.38
4925527,1.7787,31.67,20.50,3.76,3.38
4926027,1.7800,31.67,20.50,3.76,3.38
4926527,1.7800,31.64,20.00,3.76,3.38
4927027,1.7800,31.59,20.00,3.76,3.38
4927525,1.7800,31.65,20.00,3.76,3.38
4928027,1.7800,31.60,20.00,3.76,3.38
4928527,1.7787,31.68,20.25,3.76,3.38
4929027,1.7800,31.69,20.25,3.76,3.38
4929527,1.7812,31.61,20.25,3.76,3.38
4930027,1.7787,31.71,20.25,3.76,3.38
4930527,1.7800,31.69,20.25,3.76,3.38
4931027,1.7787,31.65,19.75,3.76,3.38
4931527,1.7800,31.69,19.75,3.76,3.38
4932027,1.7800,31.65,19.75,3.76,3.38
4932527,1.7800,31.67,19.75,3.76,3.38
4933027,1.7800,31.71,20.25,3.76,3.38
4933527,1.7787,31.71,20.25,3.76,3.38
4934027,1.7787,31.71,20.25,3.76,3.38
4934527,1.7787,31.75,20.25,3.76,3.38
4935027,1.7800,31.74,19.50,3.76,3.38
4935527,1.7787,31.69,19.50,3.76,3.38
4936027,1.7800,31.67,19.50,3.76,3.38
4936527,1.7787,31.73,19.50,3.76,3.38
4937027,1.7800,31.74,21.00,3.76,3.38
4937527,1.7812,31.62,21.00,3.76,3.38
4938027,1.7800,31.76,21.00,3.76,3.38
4938527,1.7812,31.71,21.00,3.76,3.38
4939027,1.7787,31.77,21.00,3.76,3.38
4939527,1.7800,31.77,21.00,3.76,3.38
4940027,1.7800,31.71,21.00,3.76,3.37
4940527,1.7787,31.74,21.00,3.76,3.37
4941027,1.7787,31.68,21.00,3.76,3.37
4941527,1.7800,31.71,19.50,3.76,3.37
4942027,1.7787,31.73,19.50,3.76,3.37
4942527,1.7800,31.75,19.50,3.76,3.37
4943027,1.7800,31.68,19.50,3.76,3.37
4943527,1.7800,31.75,20.00,3.76,3.37
4944027,1.7800,31.71,20.00,3.76,3.37
4944527,1.7800,31.74,20.00,3.76,3.37
4945027,1.7800,31.68,20.00,3.76,3.37
4945527,1.7812,31.73,21.00,3.76,3.37
4946027,1.7800,31.73,21.00,3.76,3.37
4946527,1.7812,31.71,21.00,3.76,3.37
4947027,1.7800,31.67,21.00,3.76,3.37
4947527,1.7787,31.76,20.50,3.76,3.37
4948027,1.7800,31.69,20.50,3.76,3.37
4948527,1.7787,31.78,20.50,3.76,3.37
4949027,1.7787,31.78,20.50,3.76,3.37
4949527,1.7787,31.73,20.50,3.76,3.37
4950027,1.7787,31.71,20.50,3.76,3.36
4950527,1.7800,31.77,20.50,3.76,3.36
4951027,1.7787,31.71,20.50,3.76,3.36
4951527,1.7787,31.83,20.50,3.76,3.36
4952037,1.7800,31.72,19.50,3.76,3.36
4952537,1.7787,31.79,19.50,3.76,3.36
4953037,1.7775,31.85,19.50,3.76,3.36
4953537,1.7787,31.75,19.50,3.76,3.36
4954037,1.7787,31.77,20.75,3.76,3.36
4954537,1.7775,31.80,20.75,3.74,3.36
4955037,1.7787,31.77,20.75,3.74,3.36
4955537,1.7787,31.83,20.75,3.74,3.36
4956036,1.7787,31.79,20.75,3.74,3.36
4956537,1.7787,31.83,20.75,3.76,3.36
4957036,1.7763,31.77,20.75,3.76,3.36
4957537,1.7787,31.76,20.75,3.76,3.36
4958037,1.7775,31.78,21.00,3.76,3.36
4958537,1.7775,31.74,21.00,3.76,3.36
4959037,1.7763,31.77,21.00,3.76,3.36
4959537,1.7787,31.81,21.00,3.76,3.36
4960037,1.7775,31.78,20.50,3.76,3.36
4960537,1.7787,31.81,20.50,3.74,3.36
4961037,1.7787,31.75,20.50,3.74,3.36
4961537,1.7787,31.77,20.50,3.74,3.36
